-0.009277 -0.008301
-0.010742 -0.005859
-0.013184 -0.004883
-0.014160 -0.002441
-0.009766 -0.001953
-0.014648 -0.009766
-0.015137 -0.006836
-0.011230 -0.006836
-0.012207 -0.005859
-0.013672 -0.006348
-0.012207 -0.005859
-0.009766 -0.006348
-0.006348 -0.004395
-0.010254 -0.006836
-0.020508 -0.005859
-0.014648 -0.007812
-0.012695 -0.012207
-0.013184 -0.006836
-0.017090 0.000977
-0.010254 -0.002441
-0.011719 -0.004883
-0.011230 -0.005371
-0.017090 -0.003906
-0.015625 -0.007324
-0.019043 -0.008301
-0.011230 -0.007324
-0.010254 -0.001465
-0.010254 -0.002930
-0.013184 -0.005371
-0.011230 -0.008789
-0.009277 -0.007324
-0.004883 -0.001953
-0.014648 -0.004883
-0.018555 -0.009766
-0.014160 -0.009277
-0.009766 -0.005371
-0.009277 -0.000977
-0.014160 -0.004395
-0.012207 -0.009277
-0.012695 -0.012207
-0.014160 -0.006836
-0.017090 -0.000977
-0.013184 -0.002930
-0.007324 -0.005371
-0.008301 -0.006836
-0.011230 -0.008301
-0.015625 -0.009766
-0.010742 -0.008301
-0.014160 -0.007812
-0.013672 -0.007812
-0.015625 -0.004883
-0.012695 -0.004395
-0.014648 -0.005859
-0.017090 0.000488
-0.014648 -0.003906
-0.009766 -0.006348
-0.014160 -0.011719
-0.013184 -0.009277
-0.013184 -0.010254
-0.011719 -0.007324
-0.014648 -0.011719
-0.011719 -0.004883
-0.016602 -0.005371
-0.011719 -0.007324
-0.005371 -0.006348
-0.008301 -0.010254
-0.013184 -0.008301
-0.013184 -0.005371
-0.013672 0.000488
-0.011230 -0.002441
-0.010254 -0.007324
-0.009277 -0.010742
-0.006348 -0.012695
-0.002441 -0.008789
-0.006836 -0.005371
-0.007812 -0.005371
-0.008789 -0.005859
-0.011230 -0.003906
-0.012207 -0.002930
-0.013184 -0.008789
-0.009277 -0.009766
-0.011719 -0.006348
-0.015625 -0.007324
-0.012207 -0.010742
-0.012207 -0.010254
-0.014160 -0.004395
-0.010254 -0.003418
-0.012695 -0.004883
-0.014648 -0.009766
-0.011230 -0.011230
-0.012207 -0.009766
-0.010742 -0.001953
-0.008789 0.000000
-0.012207 -0.006836
-0.015137 -0.008789
-0.011719 -0.010742
-0.014648 -0.003906
-0.011230 -0.004883
-0.012695 -0.009277
-0.017090 -0.006836
-0.013672 -0.005859
-0.008301 -0.007812
-0.009277 -0.008789
-0.014160 -0.006348
-0.014160 -0.005371
-0.011230 -0.000977
-0.014648 -0.006836
-0.011230 -0.005859
-0.006836 -0.005371
-0.009766 -0.004883
-0.015625 -0.004883
-0.014160 -0.004883
-0.010254 -0.010742
-0.013184 -0.008789
-0.021484 -0.014160
-0.013184 -0.010742
-0.004883 -0.006836
-0.007812 -0.006836
-0.012695 -0.001465
-0.014648 -0.002930
-0.009766 -0.010742
-0.011719 -0.010742
-0.013184 -0.005859
-0.014648 -0.008301
-0.015137 -0.014648
-0.010742 -0.008301
-0.015137 -0.001953
-0.015625 0.000000
-0.020019 -0.002930
-0.013672 -0.008789
-0.017578 -0.007812
-0.013672 -0.008301
-0.011230 -0.003906
-0.011719 -0.004883
-0.011719 -0.008789
-0.013672 -0.009277
-0.017578 -0.001465
-0.014648 -0.000488
-0.009766 -0.003418
-0.010254 -0.004395
-0.012207 -0.005859
-0.014648 -0.003906
-0.012695 -0.003418
-0.013184 -0.003906
-0.013672 -0.005371
-0.012207 -0.005859
-0.010254 -0.002930
-0.010254 -0.006348
-0.012695 -0.007812
-0.014648 -0.009766
-0.014648 -0.009277
-0.012695 -0.005371
-0.011230 -0.005371
-0.013184 -0.009766
-0.010742 -0.006836
-0.009277 -0.005371
-0.007324 -0.001953
-0.012695 -0.009766
-0.015625 -0.008789
-0.017090 -0.004883
-0.012207 -0.008301
-0.007324 -0.007324
-0.009766 -0.004395
-0.013672 -0.002930
-0.008789 -0.004883
-0.012207 -0.005371
-0.015137 -0.004395
-0.013672 -0.002930
-0.013672 -0.004395
-0.015137 -0.008789
-0.010742 -0.009766
-0.007812 -0.009766
-0.007812 -0.003418
-0.010254 -0.002930
-0.013184 -0.007324
-0.015625 -0.009277
-0.012207 -0.006836
-0.010254 -0.005371
-0.008301 -0.000488
-0.009277 -0.003906
-0.012207 -0.009277
-0.012207 -0.009766
-0.016602 -0.007812
-0.015625 -0.005371
-0.013184 -0.005371
-0.009766 -0.008789
-0.010254 -0.003906
-0.011719 -0.003906
-0.012207 -0.008301
-0.010254 -0.006836
-0.017578 -0.005371
-0.018555 -0.002930
-0.009766 -0.004883
-0.008789 -0.006836
-0.016113 -0.008789
-0.008789 -0.007324
-0.008789 -0.005371
-0.013672 -0.007324
-0.015137 -0.006348
-0.018066 -0.006836
-0.015137 -0.004395
-0.013184 -0.001953
-0.011230 -0.005371
-0.011719 -0.006836
-0.017578 -0.013184
-0.015625 -0.007324
-0.008789 -0.002930
-0.009277 -0.007324
-0.007812 -0.009766
-0.009277 -0.009277
-0.015625 -0.004395
-0.014648 -0.002441
-0.015137 -0.006348
-0.005859 -0.009766
-0.009766 -0.010254
-0.014648 -0.009766
-0.011230 -0.009766
-0.011230 -0.009277
-0.011230 -0.004883
-0.011719 -0.011230
-0.008789 -0.008301
-0.010742 -0.003906
-0.013184 -0.001953
-0.017578 -0.003906
-0.012207 -0.004395
-0.013184 0.000977
-0.010742 -0.001465
-0.011719 -0.007812
-0.018066 -0.008789
-0.013184 -0.005371
-0.010742 -0.009766
-0.007812 -0.011230
-0.011719 -0.008789
-0.009277 -0.004395
-0.008301 -0.005859
-0.005859 -0.008789
-0.009277 -0.007324
-0.009277 -0.004883
-0.009277 -0.003418
-0.006836 -0.002441
-0.012207 0.003906
-0.013184 -0.002930
-0.015137 -0.005371
-0.016113 -0.003906
-0.013672 -0.014160
-0.009277 -0.007324
-0.005371 -0.000488
-0.012695 -0.000488
-0.014160 -0.007812
-0.012695 -0.005859
-0.012207 -0.009766
-0.015137 -0.007812
-0.012207 -0.003906
-0.017090 -0.006836
-0.012207 -0.010254
-0.011719 -0.006836
-0.009277 0.001953
-0.011719 0.001953
-0.011719 -0.002441
-0.009766 -0.007324
-0.011719 -0.010742
-0.008789 -0.005859
-0.005371 -0.002441
-0.007812 0.001953
-0.015137 -0.000977
-0.014160 -0.001953
-0.009277 -0.007812
-0.010254 -0.005371
-0.013184 -0.001953
-0.015625 -0.004395
-0.014648 -0.008301
-0.013672 -0.010742
-0.008301 -0.007324
-0.010254 -0.006348
-0.008789 -0.006348
-0.012207 -0.004395
-0.007324 -0.001465
-0.015137 -0.004883
-0.017090 -0.006348
-0.014648 -0.005859
-0.009766 -0.005371
-0.008301 0.000000
-0.018066 -0.006836
-0.014160 -0.008301
-0.008789 -0.006836
-0.008301 -0.005371
-0.009277 -0.002441
-0.009277 -0.005859
-0.014648 -0.006836
-0.014160 -0.003906
-0.008301 -0.006348
-0.009277 -0.008789
-0.010742 -0.005859
-0.015137 0.000000
-0.020019 0.000000
-0.017090 -0.004395
-0.013672 -0.005371
-0.014160 -0.004395
-0.012207 -0.004883
-0.011719 -0.009766
-0.011230 -0.002930
-0.014648 -0.001465
-0.014160 -0.005371
-0.010742 -0.009766
-0.012207 -0.007812
-0.013184 0.000488
-0.015137 -0.003906
-0.018555 -0.013672
-0.009766 -0.010742
-0.011719 -0.008789
-0.012207 -0.010742
-0.018066 -0.009766
-0.013184 -0.005859
-0.012207 -0.006836
-0.012207 -0.001953
-0.016113 -0.008301
-0.017090 -0.009277
-0.012695 -0.006836
-0.013672 -0.010254
-0.018066 -0.008301
-0.013672 -0.004395
-0.012695 -0.006348
-0.010742 -0.006348
-0.014160 -0.011230
-0.017090 -0.007324
-0.015625 -0.008301
-0.017090 -0.007324
-0.011719 -0.008301
-0.010254 -0.011230
-0.011719 -0.005371
-0.012207 -0.005859
-0.010742 -0.003906
-0.008301 -0.010742
-0.006348 -0.007324
-0.009766 -0.003906
-0.018066 0.000000
-0.018555 -0.007812
-0.009277 -0.012695
-0.008301 -0.012207
-0.009766 -0.005371
-0.012207 -0.003906
-0.015625 -0.006348
-0.009277 -0.004883
-0.009766 -0.007324
-0.013184 -0.006348
-0.016602 -0.009277
-0.015625 -0.004883
-0.011719 -0.000488
-0.012207 -0.003418
-0.017578 -0.008301
-0.015625 -0.009766
-0.006836 -0.007812
-0.008301 -0.005859
-0.016602 -0.005371
-0.013184 -0.006836
-0.009766 -0.003906
-0.011719 -0.003418
-0.010742 -0.002930
-0.009277 -0.005859
-0.012695 -0.009277
-0.016602 -0.005371
-0.012207 -0.002441
-0.014160 -0.003418
-0.013184 -0.005859
-0.016113 -0.005859
-0.016113 -0.007812
-0.009277 -0.010742
-0.012207 -0.012695
-0.010742 -0.007324
-0.012695 -0.010254
-0.010742 -0.007812
-0.013184 -0.003418
-0.021484 -0.005371
-0.017578 -0.004395
-0.008789 -0.008301
-0.011230 -0.008301
-0.016113 -0.007324
-0.013672 -0.009766
-0.011719 -0.004883
-0.013672 -0.005371
-0.017578 -0.002930
-0.009766 -0.004883
-0.010254 -0.005371
-0.009766 -0.007812
-0.009766 -0.010254
-0.010742 -0.004883
-0.012207 -0.007812
-0.010254 -0.005859
-0.009766 -0.006836
-0.017090 -0.003418
-0.009766 -0.002441
-0.009766 -0.004883
-0.014160 -0.003418
-0.006348 -0.007324
-0.007812 -0.010742
-0.014648 -0.012207
-0.014648 -0.006836
-0.012695 -0.006836
-0.010254 -0.007324
-0.012695 -0.011719
-0.013672 -0.002930
-0.009766 -0.000977
-0.008789 -0.005859
-0.013672 -0.007812
-0.016602 -0.007324
-0.018066 -0.002930
-0.008301 -0.001465
-0.005859 -0.006348
-0.011230 -0.010742
-0.012207 -0.011719
-0.013184 -0.009766
-0.009277 -0.006836
-0.010254 -0.003418
-0.012207 -0.004883
-0.016602 -0.004395
-0.014648 -0.005859
-0.012207 -0.003418
-0.017578 -0.001953
-0.018066 -0.001465
-0.013184 -0.006836
-0.015137 -0.001465
-0.014160 -0.001953
-0.016113 -0.004883
-0.015625 -0.006348
-0.014648 -0.005371
-0.015137 -0.007812
-0.010254 -0.007324
-0.011230 -0.007812
-0.014648 -0.010742
-0.014648 -0.012695
-0.008301 -0.005859
-0.004883 -0.006836
-0.009766 -0.006836
-0.016113 -0.005859
-0.016113 -0.005371
-0.009277 -0.002930
-0.009277 -0.004395
-0.012207 -0.006836
-0.014160 -0.005371
-0.014160 -0.007324
-0.016602 -0.005371
-0.018555 -0.001465
-0.011230 -0.003906
-0.012695 -0.005371
-0.014648 -0.002930
-0.014648 -0.005859
-0.015137 -0.004395
-0.014160 -0.008789
-0.016602 -0.003906
-0.014648 -0.003906
-0.012695 -0.001465
-0.015137 -0.005371
-0.013184 -0.005371
-0.012695 -0.005859
-0.016113 -0.006836
-0.012695 -0.005371
-0.012207 -0.005859
-0.016602 -0.007324
-0.013672 -0.006348
-0.011719 -0.006836
-0.012207 -0.007324
-0.015625 -0.005859
-0.011230 -0.009766
-0.013184 -0.006836
-0.014648 -0.007812
-0.011719 -0.003906
-0.009766 -0.009766
-0.009277 -0.007812
-0.014648 -0.005859
-0.017578 -0.007324
-0.009766 -0.002441
-0.010254 -0.007324
-0.014648 -0.008789
-0.017090 -0.007812
-0.010254 -0.006836
-0.010254 -0.006836
-0.011719 -0.010742
-0.011719 -0.003906
-0.014648 -0.006836
-0.014160 -0.005859
-0.013672 -0.003418
-0.012207 -0.006836
-0.008301 -0.004395
-0.009766 -0.006836
-0.009766 -0.008301
-0.011230 -0.008789
-0.014648 -0.010742
-0.012695 -0.005859
-0.015625 -0.003418
-0.011719 -0.004883
-0.012207 -0.003906
-0.013184 -0.005859
-0.013672 -0.010742
-0.008301 -0.005371
-0.008789 -0.004883
-0.015137 -0.007324
-0.020508 -0.008301
-0.014648 -0.006836
-0.009766 -0.007812
-0.011719 -0.007812
-0.010742 -0.007324
-0.012207 -0.006348
-0.015625 -0.006348
-0.015625 -0.007812
-0.011230 -0.000977
-0.012695 -0.002930
-0.014648 -0.001953
-0.015625 -0.007812
-0.011230 -0.007812
-0.010742 -0.008789
-0.005371 -0.005859
-0.010254 0.000977
-0.014160 -0.000488
-0.012695 -0.005371
-0.020019 -0.007324
-0.020508 -0.006836
-0.017578 -0.003418
-0.012207 -0.000977
-0.007324 -0.005859
-0.009277 -0.001465
-0.012207 -0.004395
-0.015625 -0.005859
-0.017090 -0.007812
-0.012207 -0.010254
-0.009766 -0.011230
-0.007324 -0.009766
-0.012207 -0.006836
-0.009766 -0.005371
-0.014160 -0.006836
-0.014648 -0.009766
-0.014160 -0.002930
-0.011719 -0.005859
-0.011230 -0.003418
-0.016113 -0.008789
-0.012207 -0.008789
-0.014160 -0.007812
-0.006836 -0.002441
-0.008789 -0.003906
-0.012207 -0.010254
-0.016602 -0.013184
-0.015137 -0.009277
-0.013184 -0.010742
-0.009766 0.000000
-0.014160 -0.000977
-0.013672 -0.001953
-0.012695 -0.003906
-0.012695 -0.001953
-0.009277 -0.005859
-0.008789 -0.010254
-0.006836 -0.007812
-0.009766 -0.005371
-0.009277 -0.006348
-0.011719 -0.011230
-0.012695 -0.010742
-0.011230 -0.011719
-0.014160 -0.005859
-0.016113 -0.007812
-0.018066 -0.003906
-0.010254 -0.010742
-0.010254 -0.006836
-0.016113 -0.008789
-0.016113 -0.006836
-0.011719 -0.004883
-0.012695 -0.005371
-0.012695 -0.007324
-0.017090 -0.006348
-0.013184 -0.005859
-0.010742 -0.007324
-0.014648 -0.007812
-0.015625 -0.007324
-0.012207 -0.009766
-0.012207 -0.003906
-0.007324 -0.002441
-0.009766 -0.003906
-0.015137 -0.009277
-0.018066 -0.007812
-0.015625 -0.006836
-0.012695 -0.011719
-0.010254 -0.012207
-0.011230 -0.006836
-0.010254 -0.005859
-0.012207 -0.003906
-0.016602 -0.005371
-0.012695 -0.010742
-0.012207 -0.007812
-0.012207 -0.004395
-0.017578 -0.005859
-0.017090 -0.003418
-0.016113 -0.009277
-0.014160 -0.013184
-0.011719 -0.010254
-0.012207 -0.008789
-0.010742 -0.006348
-0.011230 -0.000977
-0.012695 -0.002441
-0.011719 -0.003418
-0.015137 -0.007324
-0.014160 -0.009766
-0.007812 -0.012207
-0.006836 -0.007324
-0.012207 -0.003906
-0.018066 -0.002930
-0.012695 -0.003906
-0.015137 -0.006348
-0.012207 -0.006348
-0.010254 -0.006348
-0.011230 -0.008301
-0.009766 -0.003906
-0.007324 -0.004883
-0.010254 -0.005859
-0.012695 -0.008301
-0.015137 -0.007324
-0.017090 -0.002930
-0.014160 -0.001465
-0.012207 -0.001465
-0.011230 -0.006348
-0.013672 -0.007812
-0.014648 -0.004395
-0.009766 -0.010742
-0.011230 -0.007324
-0.009766 -0.005859
-0.008301 -0.006348
-0.012695 -0.003906
-0.015137 -0.006348
-0.011719 -0.006348
-0.010254 -0.004395
-0.011230 -0.007812
-0.015625 -0.005371
-0.015137 -0.005859
-0.013672 -0.008301
-0.013672 -0.003418
-0.012695 -0.006348
-0.011719 -0.004395
-0.012207 -0.006348
-0.012207 -0.006836
-0.013672 -0.006348
-0.011230 -0.004883
-0.010742 0.000977
-0.010254 -0.005371
-0.009766 -0.006348
-0.008301 -0.007324
-0.010742 -0.001953
-0.006836 -0.003906
-0.006348 -0.009766
-0.013184 -0.008789
-0.015137 -0.005859
-0.011230 -0.005371
-0.014648 -0.006836
-0.019043 -0.009766
-0.016602 -0.007812
-0.011719 -0.010254
-0.009277 -0.006348
-0.010742 -0.006836
-0.016113 -0.010742
-0.014648 -0.009277
-0.015625 -0.008789
-0.012695 -0.009277
-0.015625 -0.005371
-0.017090 -0.004395
-0.011719 -0.002441
-0.013184 -0.003418
-0.016113 -0.007324
-0.016602 -0.010254
-0.006348 -0.002441
-0.007812 -0.003906
-0.010254 -0.004883
-0.012695 -0.006348
-0.012695 -0.009277
-0.014648 -0.005371
-0.013184 -0.006348
-0.015137 -0.003906
-0.011230 -0.003906
-0.012695 -0.008301
-0.009277 -0.008789
-0.008789 -0.006348
-0.011230 -0.005371
-0.013184 -0.004883
-0.015625 -0.006348
-0.013184 -0.006836
-0.011230 -0.006836
-0.013184 -0.005371
-0.015137 -0.007324
-0.014160 -0.004395
-0.014648 -0.006348
-0.016113 -0.007812
-0.012695 -0.005371
-0.013184 -0.006348
-0.014648 -0.008301
-0.014160 -0.004395
-0.014160 -0.006348
-0.007812 -0.004883
-0.006836 -0.009766
-0.005371 -0.007812
-0.008789 -0.004883
-0.011230 -0.003906
-0.017578 -0.008789
-0.013184 -0.008301
-0.014648 -0.009766
-0.017090 -0.003906
-0.020019 -0.007324
-0.020996 -0.008789
-0.014648 -0.012207
-0.011719 -0.007812
-0.007812 -0.002441
-0.005859 -0.006836
-0.006836 -0.008789
-0.016602 -0.001953
-0.014648 -0.004395
-0.017090 -0.011230
-0.014648 -0.004883
-0.012207 -0.002441
-0.016113 -0.001953
-0.015137 -0.003418
-0.011230 -0.004883
-0.013184 -0.007324
-0.016113 -0.009766
-0.017090 -0.009766
-0.011230 -0.006348
-0.010254 -0.005859
-0.012207 -0.008301
-0.012207 -0.002930
-0.011230 -0.004395
-0.014160 -0.004883
-0.018066 -0.008301
-0.010742 -0.008301
-0.008301 -0.007812
-0.015137 -0.007812
-0.018066 -0.005859
-0.011230 -0.004883
-0.013184 -0.004395
-0.011719 -0.000488
-0.014648 -0.002441
-0.011230 -0.009766
-0.010254 -0.010742
-0.011719 -0.005859
-0.016113 -0.002930
-0.017090 -0.005859
-0.019043 -0.012695
-0.013184 -0.010742
-0.013672 -0.006836
-0.014160 -0.004883
-0.012695 -0.004883
-0.011230 -0.009277
-0.010742 -0.009277
-0.004395 -0.007812
-0.005371 -0.011719
-0.011230 -0.010254
-0.016602 -0.004883
-0.012695 -0.000488
-0.016602 -0.000488
-0.015137 -0.001465
-0.016602 -0.004883
-0.012695 -0.007812
-0.014160 -0.009766
-0.010254 -0.005859
-0.009277 -0.004883
-0.010742 -0.004395
